"SKU","Price","Date"
2,48.02,"2011-11-10"
1,127.13,"2011-06-25"
1,126.73,"2011-06-25"
2,41.17,"2012-04-01"
2,41.17,"2012-04-01"
2,43.48,"2011-11-10"
2,49.95,"2011-11-10"
1,112.45,"2012-04-01"
2,47.92,"2012-04-01"
2,47.85,"2012-04-01"
3,46.99,"2012-04-01"
1,102.98,"2012-04-01"
3,61.65,"2012-04-01"
1,113.6,"2012-04-01"
1,133.72,"2012-08-26"
2,43.99,"2012-04-01"
1,112.45,"2012-04-01"
2,45.9,"2012-04-01"
1,135,"2012-08-26"
3,73.53,"2012-08-26"
2,46.98,"2012-04-01"
3,47,"2012-04-01"
3,82.35,"2012-08-26"
1,135.34,"2011-06-26"
2,47.82,"2012-04-01"
3,75,"2011-06-26"
2,43.7,"2011-06-26"
3,72.5,"2011-06-26"
1,112.45,"2012-04-01"
3,77.77,"2011-06-26"
2,42.11,"2012-04-01"
2,41.91,"2012-08-26"
2,42.1,"2012-08-26"
3,72.5,"2011-06-26"
1,133.72,"2012-08-26"
3,78.51,"2011-06-26"
1,135,"2011-06-26"
1,129.25,"2011-06-26"
1,134.72,"2012-08-26"
3,58.84,"2012-04-01"
2,38.99,"2011-06-26"
2,47.99,"2011-11-11"
1,99.98,"2011-11-11"
3,76.98,"2011-06-26"
2,50.49,"2011-11-11"
3,71.25,"2011-11-11"
1,127.13,"2011-06-26"
1,126.23,"2011-06-26"
2,52.51,"2011-11-11"
2,42,"2011-11-11"
3,65,"2011-11-11"
1,99.98,"2011-11-11"
1,134.37,"2011-06-26"
2,53.4,"2011-11-11"
1,104.99,"2011-11-11"
2,50.49,"2011-11-11"
3,79.83,"2012-08-26"
3,70.48,"2011-11-11"
2,53.4,"2011-11-11"
3,75.99,"2012-08-26"
2,43.48,"2011-11-11"
1,105,"2011-11-11"
2,48.02,"2011-11-11"
2,42.1,"2012-08-26"
1,99.99,"2011-11-11"
2,49.95,"2011-11-11"
1,133.25,"2012-08-26"
2,41.91,"2012-08-26"
1,99.98,"2011-11-11"
1,136,"2012-08-26"
3,73.53,"2012-08-26"
1,129.85,"2012-08-26"
1,135.34,"2011-06-27"
3,75,"2011-06-27"
2,43.7,"2011-06-27"
1,125,"2011-06-27"
3,77.77,"2011-06-27"
2,38.99,"2011-06-27"
3,78.51,"2011-06-27"
1,128.14,"2011-06-27"
1,129.25,"2011-06-27"
3,76.98,"2011-06-27"
1,124.95,"2011-06-27"
2,47.82,"2012-04-02"
2,40.5,"2012-04-02"
1,134.37,"2011-06-27"
1,127.13,"2011-06-27"
1,112.45,"2012-04-02"
2,47.99,"2011-11-12"
2,50.49,"2011-11-12"
3,44.99,"2012-04-02"
1,104.99,"2011-11-12"
3,59.33,"2012-04-02"
3,71.25,"2011-11-12"
2,52.51,"2011-11-12"
2,42,"2011-11-12"
1,106.11,"2012-04-02"
3,65,"2011-11-12"
1,99.98,"2011-11-12"
2,53.4,"2011-11-12"
2,50.49,"2011-11-12"
2,53.4,"2011-11-12"
1,99.98,"2011-11-12"
3,70.48,"2011-11-12"
2,43.99,"2012-04-02"
1,112.45,"2012-04-02"
2,43.48,"2011-11-12"
2,45.9,"2012-04-02"
2,46.98,"2012-04-02"
1,99.98,"2011-11-12"
1,105,"2011-11-12"
2,48.02,"2011-11-12"
3,47,"2012-04-02"
1,99.99,"2011-11-12"
2,49.95,"2011-11-12"
2,41.17,"2012-04-02"
3,80,"2011-06-27"
1,112.45,"2012-04-02"
3,45,"2012-04-02"
2,40.5,"2012-04-02"
3,75,"2011-06-28"
1,125,"2011-06-28"
2,43.7,"2011-06-28"
3,78.83,"2011-06-28"
3,58.84,"2012-04-02"
1,125,"2011-06-28"
2,38.99,"2011-06-28"
3,79.41,"2011-06-28"
1,105.03,"2011-06-28"
2,43.7,"2011-06-28"
1,129.25,"2011-06-28"
3,80.02,"2011-06-28"
1,127.13,"2011-06-28"
1,105,"2011-06-28"
2,47.99,"2011-11-13"
2,50.49,"2011-11-13"
3,65,"2011-11-13"
1,99.98,"2011-11-13"
1,99.98,"2011-11-13"
3,71.25,"2011-11-13"
2,52.51,"2011-11-13"
2,42,"2011-11-13"
1,133.72,"2012-08-27"
2,53.4,"2011-11-13"
2,50.49,"2011-11-13"
1,104.99,"2011-11-13"
3,70.48,"2011-11-13"
1,135,"2012-08-27"
2,53.4,"2011-11-13"
1,105,"2011-11-13"
3,82.35,"2012-08-27"
1,99.98,"2011-11-13"
2,43.48,"2011-11-13"
2,48.02,"2011-11-13"
1,99.99,"2011-11-13"
2,49.95,"2011-11-13"
1,135.34,"2011-06-29"
2,41.91,"2012-08-27"
1,136.81,"2012-08-27"
2,42.1,"2012-08-27"
2,43.7,"2011-06-29"
2,40.03,"2012-08-27"
1,132.51,"2012-08-27"
1,125,"2011-06-29"
3,75,"2011-06-29"
3,78.83,"2011-06-29"
1,125,"2011-06-29"
2,41.17,"2012-04-03"
1,136,"2012-08-27"
1,112.45,"2012-04-03"
1,129.25,"2011-06-29"
1,118.07,"2012-04-03"
2,40,"2012-04-03"
3,78.97,"2012-08-27"
2,38.99,"2011-06-29"
3,79.41,"2011-06-29"
3,79.83,"2012-08-27"
3,59.33,"2012-04-03"
3,66.88,"2012-04-03"
1,118.13,"2012-04-03"
2,43.7,"2011-06-29"
1,127.13,"2011-06-29"
2,43.99,"2012-04-03"
1,134.37,"2011-06-29"
1,112.45,"2012-04-03"
2,42.1,"2012-08-27"
2,45.9,"2012-04-03"
3,75.99,"2012-08-27"
2,46.98,"2012-04-03"
1,104.99,"2011-11-14"
3,47,"2012-04-03"
3,71.25,"2011-11-14"
3,65,"2011-11-14"
1,99.98,"2011-11-14"
2,41.91,"2012-08-27"
2,47.82,"2012-04-03"
1,133.72,"2012-08-27"
1,135.34,"2011-06-30"
1,112.45,"2012-04-03"
1,99.98,"2011-11-14"
3,45,"2012-04-03"
3,70.48,"2011-11-14"
2,41.98,"2011-06-30"
2,40.17,"2012-04-03"
3,75,"2011-06-30"
3,72.5,"2011-06-30"
1,105,"2011-11-14"
1,99.99,"2011-11-14"
1,99.98,"2011-11-14"
3,78.61,"2011-06-30"
1,125,"2011-06-30"
3,58.84,"2012-04-03"
1,129.25,"2011-06-30"
2,38.99,"2011-06-30"
3,83.99,"2012-08-27"
2,44.99,"2011-06-30"
3,79.41,"2011-06-30"
1,129.85,"2012-08-27"
1,134.37,"2011-06-30"
1,127.13,"2011-06-30"
2,41.98,"2011-06-30"
2,40.03,"2012-08-27"
1,99.98,"2011-11-15"
1,104.99,"2011-11-15"
2,40,"2012-04-04"
2,47.75,"2012-04-04"
3,59.33,"2012-04-04"
1,112.47,"2012-04-04"
1,100,"2012-04-04"
1,136,"2012-08-28"
3,75,"2011-07-01"
2,41.98,"2011-07-01"
3,72.5,"2011-07-01"
1,118.18,"2011-07-01"
1,111.1,"2012-04-04"
2,43.99,"2012-04-04"
1,112.47,"2012-04-04"
3,78.61,"2011-07-01"
1,127.13,"2011-07-01"
2,45.9,"2012-04-04"
2,46.98,"2012-04-04"
1,118.2,"2011-07-01"
2,38.99,"2011-07-01"
3,47,"2012-04-04"
1,95,"2011-11-15"
1,95,"2011-11-15"
1,129.25,"2011-07-01"
1,135,"2012-08-28"
1,99.99,"2011-11-15"
2,44.99,"2011-07-01"
2,40,"2012-08-28"
3,78.5,"2011-07-01"
1,100,"2012-04-04"
3,79.84,"2011-07-01"
1,134.37,"2011-07-01"
1,127.13,"2011-07-01"
1,112.47,"2012-04-04"
2,41.98,"2011-07-01"
2,41.17,"2012-04-04"
3,84.22,"2012-08-28"
1,104.99,"2011-11-16"
3,45,"2012-04-04"
2,41.25,"2012-08-28"
1,133.72,"2012-08-28"
1,95,"2011-11-16"
3,58.84,"2012-04-04"
3,84.22,"2012-08-28"
1,132.51,"2012-08-28"
1,117.93,"2011-07-02"
1,118.12,"2011-07-02"
3,75,"2011-07-02"
2,43.17,"2011-07-02"
3,72.5,"2011-07-02"
1,136.81,"2012-08-28"
3,88.93,"2012-08-28"
3,78.49,"2011-07-02"
1,117.93,"2011-07-02"
1,117.93,"2011-07-02"
3,84.23,"2012-08-28"
2,40.17,"2012-04-04"
2,44.99,"2011-07-02"
3,77.5,"2011-07-02"
1,95,"2011-11-16"
3,78.94,"2011-07-02"
1,95,"2011-11-16"
3,78.5,"2011-07-02"
1,99.99,"2011-11-16"
2,40,"2012-08-28"
2,43.17,"2011-07-02"
2,39.86,"2012-08-28"
1,127.13,"2011-07-02"
2,41.25,"2012-08-28"
1,117.93,"2011-07-02"
2,41.17,"2012-04-05"
1,112.45,"2012-04-05"
2,40,"2012-04-05"
1,133.72,"2012-08-28"
3,60.19,"2012-04-05"
1,116.98,"2011-07-03"
3,75,"2012-08-28"
2,43.99,"2012-04-05"
1,112.45,"2012-04-05"
2,43.65,"2011-07-03"
3,72.5,"2011-07-03"
3,75,"2011-07-03"
1,113.1,"2012-04-05"
2,45.9,"2012-04-05"
2,46.98,"2012-04-05"
1,137.37,"2012-08-28"
1,117.85,"2011-07-03"
1,116.98,"2011-07-03"
3,47,"2012-04-05"
3,78.49,"2011-07-03"
2,39.87,"2012-08-28"
1,116.98,"2011-07-03"
3,77.5,"2011-07-03"
2,44.99,"2011-07-03"
3,78.94,"2011-07-03"
2,47,"2011-07-03"
3,88.93,"2012-08-28"
3,78.5,"2011-07-03"
1,117.36,"2012-04-05"
2,47.88,"2012-04-05"
3,75.64,"2011-11-22"
2,47.99,"2011-11-22"
2,50.49,"2011-11-22"
2,43.65,"2011-07-03"
1,116.98,"2011-07-03"
1,112.45,"2012-04-05"
3,45,"2012-04-05"
2,40.17,"2012-04-05"
3,58.84,"2012-04-05"
2,42,"2011-11-22"
2,50.49,"2011-11-22"
3,83.75,"2012-08-29"
3,59.76,"2011-11-22"
1,105.88,"2011-07-04"
3,75,"2011-07-04"
2,46.03,"2011-07-04"
3,72.5,"2011-07-04"
1,136.81,"2012-08-29"
1,105,"2011-11-22"
2,48.02,"2011-11-22"
1,105.88,"2011-07-04"
2,40,"2012-08-29"
3,78.49,"2011-07-04"
1,105.88,"2011-07-04"
1,87.75,"2011-11-22"
1,105.88,"2011-07-04"
1,143.85,"2012-08-29"
1,99.99,"2011-11-22"
2,49.95,"2011-11-22"
3,77.5,"2011-07-04"
2,44.99,"2011-07-04"
2,47,"2011-07-04"
3,78.5,"2011-07-04"
1,143.83,"2012-08-29"
2,47.88,"2012-04-06"
3,90.95,"2012-08-29"
2,36.42,"2012-08-29"
2,40,"2012-04-06"
1,135,"2012-08-29"
1,105.88,"2011-07-04"
2,45.88,"2011-07-04"
1,112.3,"2012-04-06"
1,143.6,"2012-08-29"
1,133.87,"2012-08-29"
3,60.19,"2012-04-06"
3,91.93,"2012-08-29"
1,109,"2012-04-06"
2,43.99,"2012-04-06"
3,84.23,"2012-08-29"
1,112.3,"2012-04-06"
1,111.1,"2012-04-06"
2,40,"2012-08-29"
2,40,"2012-08-29"
1,105.88,"2011-07-05"
2,45.9,"2012-04-06"
2,46.98,"2012-04-06"
3,47,"2012-04-06"
3,72.5,"2011-07-05"
3,75,"2011-07-05"
3,74.99,"2011-07-05"
1,105.88,"2011-07-05"
1,105.88,"2011-07-05"
2,36.42,"2012-08-29"
1,105.88,"2011-07-05"
3,78.94,"2011-07-05"
3,77.5,"2011-07-05"
2,47,"2011-07-05"
2,44.99,"2011-07-05"
3,78.5,"2011-07-05"
2,39.12,"2012-08-29"
1,136,"2012-08-29"
1,143.77,"2012-08-29"
2,41.17,"2012-04-06"
2,45.88,"2011-07-05"
1,112.3,"2012-04-06"
1,105.88,"2011-07-05"
3,45,"2012-04-06"
3,58.84,"2012-04-06"
1,94.78,"2011-11-28"
3,82.99,"2012-08-29"
1,143.85,"2012-08-29"
1,137.37,"2012-08-29"
3,59.76,"2011-11-28"
1,105,"2011-11-28"
3,90.93,"2012-08-29"
1,87.75,"2011-11-28"
1,99.99,"2011-11-28"
2,47.92,"2012-04-07"
1,112.3,"2012-04-07"
2,42.5,"2013-01-25"
1,111.1,"2012-04-07"
2,43.99,"2012-04-07"
1,112.3,"2012-04-07"
3,90.95,"2012-08-29"
2,47.92,"2012-04-07"
1,94.78,"2011-11-29"
3,68.98,"2013-01-25"
3,83.75,"2012-08-30"
1,112.3,"2012-04-07"
1,118.45,"2011-11-29"
3,68.9,"2012-04-07"
2,42.1,"2013-01-25"
1,112.3,"2012-04-07"
2,47.88,"2012-04-07"
1,136,"2012-08-30"
2,39.99,"2012-08-30"
3,85.77,"2012-08-30"
1,129.83,"2012-08-30"
3,72.41,"2011-11-29"
1,105,"2011-11-29"
3,45,"2012-04-07"
1,99.99,"2011-11-29"
1,87.75,"2011-11-29"
3,85.77,"2012-08-30"
2,35.99,"2012-08-30"
1,134.95,"2012-08-30"
1,136.81,"2012-08-30"
1,135,"2012-08-30"
2,39.95,"2012-08-30"
3,84.23,"2012-08-30"
2,36.41,"2012-08-30"
3,70,"2013-01-25"
2,40.88,"2013-01-25"
2,45.99,"2011-11-30"
2,47.92,"2012-04-08"
2,39.08,"2012-08-30"
2,50.49,"2011-11-30"
1,112.3,"2012-04-08"
2,52.51,"2011-11-30"
2,42,"2011-11-30"
2,54,"2011-11-30"
2,38,"2012-08-30"
2,53.4,"2011-11-30"
2,47.92,"2012-04-08"
2,50.49,"2011-11-30"
1,111.1,"2012-04-08"
3,83.28,"2012-08-30"
1,129.85,"2012-08-30"
2,43.99,"2012-04-08"
1,112.3,"2012-04-08"
1,129.83,"2012-08-30"
1,137.37,"2012-08-30"
3,69.95,"2013-01-25"
1,111.1,"2012-04-08"
2,53.4,"2011-11-30"
3,72.41,"2011-11-30"
2,47.92,"2012-04-08"
1,105,"2011-11-30"
2,48.02,"2011-11-30"
1,120.56,"2011-11-30"
2,47.88,"2012-04-08"
3,68.9,"2012-04-08"
3,66.45,"2013-01-25"
1,112.3,"2012-04-08"
1,87.7,"2013-01-25"
3,45,"2012-04-08"
3,69.99,"2013-01-25"
1,98.09,"2013-01-25"
3,69.99,"2013-01-25"
2,42.59,"2013-01-25"
2,44.99,"2011-12-01"
2,50.49,"2011-12-01"
3,66.01,"2013-01-25"
3,85.77,"2012-08-30"
3,73.24,"2013-01-25"
1,120.56,"2011-12-01"
2,52.51,"2011-12-01"
2,42,"2011-12-01"
2,39.35,"2012-08-31"
2,39.99,"2012-08-31"
1,136.81,"2012-08-31"
2,53.4,"2011-12-01"
2,43,"2013-01-25"
1,121.5,"2012-08-31"
2,43.26,"2013-01-25"
2,50.49,"2011-12-01"
1,90,"2013-01-25"
1,121.48,"2012-08-31"
2,53.4,"2011-12-01"
3,87.97,"2012-08-31"
1,136,"2012-08-31"
1,99.6,"2012-08-31"
1,120.56,"2011-12-01"
1,112.3,"2012-04-09"
3,67.81,"2011-12-01"
1,105,"2011-12-01"
2,48.02,"2011-12-01"
2,39.95,"2012-08-31"
1,107.7,"2012-04-09"
2,47.92,"2012-04-09"
3,88.53,"2012-08-31"
3,75,"2012-08-31"
1,111.1,"2012-04-09"
2,43.99,"2012-04-09"
2,39.99,"2012-08-31"
1,111.1,"2012-04-09"
2,44.99,"2011-12-02"
2,47.92,"2012-04-09"
3,79,"2012-08-31"
2,50.49,"2011-12-02"
2,38.86,"2012-08-31"
1,120.56,"2011-12-02"
2,47.88,"2012-04-09"
1,112.3,"2012-04-09"
2,52.51,"2011-12-02"
2,38,"2012-08-31"
2,53.4,"2011-12-02"
3,45,"2012-04-09"
2,42.5,"2013-01-26"
2,50.49,"2011-12-02"
2,40.87,"2013-01-26"
3,83.16,"2012-08-31"
1,89.98,"2013-01-26"
1,129.85,"2012-08-31"
1,121.5,"2012-08-31"
3,68.98,"2013-01-26"
2,53.4,"2011-12-02"
2,42.1,"2013-01-26"
3,66.33,"2013-01-26"
3,67.81,"2011-12-02"
1,105,"2011-12-02"
1,120.56,"2011-12-02"
1,75,"2013-01-26"
2,47.92,"2012-04-10"
3,69.98,"2013-01-26"
1,75,"2013-01-26"
1,112.3,"2012-04-10"
3,67.78,"2011-12-03"
1,107.7,"2012-04-10"
2,43.99,"2011-12-03"
3,67.64,"2013-01-26"
2,47.92,"2012-04-10"
2,50.49,"2011-12-03"
1,95,"2012-04-10"
2,43.99,"2012-04-10"
1,99.99,"2011-12-03"
2,52.51,"2011-12-03"
2,40.87,"2013-01-26"
1,112.3,"2012-04-10"
2,50.49,"2011-12-03"
1,111.1,"2012-04-10"
1,131.05,"2011-12-03"
1,122.09,"2011-12-03"
2,47.92,"2012-04-10"
2,40.88,"2013-01-26"
2,43,"2012-09-01"
2,53.4,"2011-12-03"
3,66.22,"2011-12-03"
1,105,"2011-12-03"
3,54.95,"2012-04-10"
3,78,"2012-09-01"
2,39.99,"2012-09-01"
2,47.88,"2012-04-10"
1,112.3,"2012-04-10"
1,121.48,"2012-09-01"
3,45,"2012-04-10"
1,121.5,"2012-09-01"
3,70,"2012-09-01"
2,39.9,"2012-09-01"
2,43.99,"2011-12-04"
1,114.15,"2012-09-01"
3,77.35,"2012-09-01"
3,67.78,"2011-12-04"
3,89.78,"2012-09-01"
2,50.49,"2011-12-04"
3,69.95,"2013-01-26"
2,39.99,"2012-09-01"
2,37.96,"2012-09-01"
1,99.99,"2011-12-04"
2,52.51,"2011-12-04"
2,41.25,"2012-09-01"
2,40,"2012-09-01"
2,50.49,"2011-12-04"
1,131.05,"2011-12-04"
1,122.09,"2011-12-04"
2,47.92,"2012-04-11"
2,53.4,"2011-12-04"
1,105,"2011-12-04"
1,99.56,"2012-09-01"
1,87.7,"2013-01-26"
3,69.99,"2013-01-26"
1,112.3,"2012-04-11"
1,133.02,"2011-12-04"
3,68.2,"2013-01-26"
2,41.71,"2013-01-26"
3,89.8,"2012-09-01"
2,47.92,"2012-04-11"
1,95,"2012-04-11"
1,99,"2013-01-26"
2,43.99,"2012-04-11"
1,112.3,"2012-04-11"
2,47.92,"2012-04-11"
3,83.16,"2012-09-01"
1,111.1,"2012-04-11"
1,108.15,"2012-04-11"
1,134.98,"2012-09-01"
2,43.99,"2011-12-05"
2,50.49,"2011-12-05"
1,121.5,"2012-09-01"
3,66.85,"2012-04-11"
3,89.78,"2012-09-01"
2,47.88,"2012-04-11"
2,43,"2013-01-26"
1,112.3,"2012-04-11"
1,99.99,"2011-12-05"
2,52.51,"2011-12-05"
1,90,"2013-01-26"
2,53.4,"2011-12-05"
2,50.49,"2011-12-05"
3,45,"2012-04-11"
1,122.09,"2011-12-05"
1,105,"2011-12-05"
1,132.33,"2011-12-05"
2,53.4,"2011-12-05"
2,43,"2012-09-02"
2,39.99,"2012-09-02"
1,121.5,"2012-09-02"
1,121.48,"2012-09-02"
1,99.5,"2012-09-02"
2,44.55,"2012-09-02"
2,50.49,"2011-12-06"
3,79.85,"2012-09-02"
3,89.83,"2012-09-02"
3,77.86,"2011-12-06"
1,99.99,"2011-12-06"
1,112.3,"2012-04-12"
2,52.51,"2011-12-06"
2,39.99,"2012-09-02"
2,40,"2012-09-02"
2,41.25,"2012-09-02"
1,122.09,"2011-12-06"
2,47.92,"2012-04-12"
2,50.49,"2011-12-06"
2,42.5,"2013-01-27"
1,121.5,"2012-09-02"
2,43.99,"2012-04-12"
3,79.85,"2012-09-02"
1,111.1,"2012-04-12"
1,99.56,"2012-09-02"
1,105,"2011-12-06"
2,45.9,"2012-04-12"
2,46.98,"2012-04-12"
1,108.15,"2012-04-12"
2,40.86,"2013-01-27"
3,47,"2012-04-12"
1,96.46,"2013-01-27"
3,68.98,"2013-01-27"
3,66.33,"2013-01-27"
1,112.3,"2012-04-12"
3,73.21,"2013-01-27"
2,42.1,"2013-01-27"
2,47.88,"2012-04-12"
1,75,"2013-01-27"
1,104.8,"2012-09-02"
3,83.16,"2012-09-02"
3,45,"2012-04-12"
3,58.84,"2012-04-12"
1,88,"2011-12-06"
1,121.5,"2012-09-02"
2,50.49,"2011-12-07"
3,89.83,"2012-09-02"
3,69.98,"2013-01-27"
1,75,"2013-01-27"
1,123.5,"2011-12-07"
2,40.87,"2013-01-27"
3,79.37,"2011-12-07"
1,99.99,"2011-12-07"
2,52.51,"2011-12-07"
2,40.86,"2013-01-27"
2,50.49,"2011-12-07"
1,122.09,"2011-12-07"
3,70,"2013-01-27"
2,40.88,"2013-01-27"
2,52.95,"2011-12-07"
1,123.5,"2011-12-07"
1,105,"2011-12-07"
2,38,"2011-12-07"
1,112.3,"2012-04-13"
2,40,"2012-09-03"
1,95,"2011-12-07"
2,43,"2012-09-03"
2,45,"2012-09-03"
2,39.99,"2012-09-03"
2,47.92,"2012-04-13"
3,69.95,"2013-01-27"
2,50.49,"2011-12-08"
1,121.5,"2012-09-03"
1,112.3,"2012-04-13"
1,111.1,"2012-04-13"
1,108.15,"2012-04-13"
2,45.9,"2012-04-13"
2,46.98,"2012-04-13"
1,100.2,"2012-09-03"
1,99.99,"2011-12-08"
2,52.51,"2011-12-08"
2,50.49,"2011-12-08"
1,87.7,"2013-01-27"
3,89.83,"2012-09-03"
1,122.09,"2011-12-08"
2,53.39,"2011-12-08"
3,47,"2012-04-13"
3,69.99,"2013-01-27"
2,39.99,"2012-09-03"
2,47.88,"2012-04-13"
1,105,"2011-12-08"
2,41.08,"2013-01-27"
2,40,"2012-09-03"
1,112.3,"2012-04-13"
2,41.25,"2012-09-03"
1,129.99,"2011-12-08"
2,38,"2011-12-08"
3,45,"2012-04-13"
1,99,"2013-01-27"
3,89.85,"2012-09-03"
2,43,"2013-01-27"
1,95,"2011-12-08"
1,104.8,"2012-09-03"
1,90,"2013-01-27"
1,121.5,"2012-09-03"
3,72.94,"2012-09-03"
1,134.98,"2012-09-03"
2,50.49,"2011-12-09"
2,46.25,"2012-09-03"
3,58.84,"2012-04-13"
3,89.83,"2012-09-03"
2,52.51,"2011-12-09"
2,50.49,"2011-12-09"
1,122.09,"2011-12-09"
2,53.39,"2011-12-09"
1,112.3,"2012-04-14"
1,105,"2011-12-09"
2,41.23,"2012-04-14"
2,46.94,"2012-04-14"
1,111.1,"2012-04-14"
1,108.15,"2012-04-14"
2,46.98,"2012-04-14"
3,47,"2012-04-14"
2,40,"2012-09-04"
3,87.64,"2012-09-04"
2,43,"2012-09-04"
1,112.3,"2012-04-14"
2,39.99,"2012-09-04"
3,45,"2012-04-14"
2,42.5,"2013-01-28"
2,40.86,"2013-01-28"
3,58.84,"2012-04-14"
1,89.98,"2013-01-28"
1,121.5,"2012-09-04"
2,50.49,"2011-12-10"
1,133.58,"2012-09-04"
2,52.62,"2011-12-10"
2,38,"2012-09-04"
3,68.98,"2013-01-28"
2,52.51,"2011-12-10"
1,122.09,"2011-12-10"
2,42.1,"2013-01-28"
1,127.5,"2012-09-04"
2,50.49,"2011-12-10"
3,69.38,"2013-01-28"
1,96.5,"2013-01-28"
3,73.21,"2013-01-28"
1,122.09,"2011-12-10"
1,110,"2011-12-10"
2,52.62,"2011-12-10"
1,75,"2013-01-28"
1,105,"2011-12-10"
1,122.09,"2011-12-10"
3,92.51,"2012-09-04"
2,39.31,"2012-09-04"
2,39.99,"2012-09-04"
2,41.25,"2012-09-04"
3,69.98,"2013-01-28"
1,75,"2013-01-28"
3,67.78,"2011-12-11"
1,134.98,"2012-09-04"
2,41.23,"2012-04-15"
2,50.49,"2011-12-11"
2,51.48,"2011-12-11"
2,46.94,"2012-04-15"
2,40.86,"2013-01-28"
1,111.1,"2012-04-15"
1,105.16,"2012-09-04"
3,70,"2013-01-28"
2,46.98,"2012-04-15"
1,122.09,"2011-12-11"
1,108.15,"2012-04-15"
3,47,"2012-04-15"
2,50.49,"2011-12-11"
1,95.69,"2013-01-28"
1,122.09,"2011-12-11"
1,110,"2011-12-11"
1,112.3,"2012-04-15"
1,122.09,"2011-12-11"
3,72.94,"2012-09-04"
3,45,"2012-04-15"
1,121.5,"2012-09-04"
3,58.84,"2012-04-15"
3,87.62,"2012-09-04"
1,87.7,"2013-01-28"
3,69.99,"2013-01-28"
2,41.69,"2013-01-28"
2,43,"2013-01-28"
1,90,"2013-01-28"
2,50.49,"2011-12-12"
2,50.49,"2011-12-12"
1,122.09,"2011-12-12"
1,110,"2011-12-12"
1,109.63,"2011-12-12"
1,112.3,"2012-04-16"
2,41.23,"2012-04-16"
2,46.94,"2012-04-16"
1,111.1,"2012-04-16"
2,40,"2012-04-16"
1,108.15,"2012-04-16"
1,112.3,"2012-04-16"
2,43,"2012-09-05"
2,45,"2012-09-05"
3,45,"2012-04-16"
3,84.54,"2012-09-05"
1,136.81,"2012-09-05"
2,42.57,"2012-09-05"
3,79.63,"2012-09-05"
2,43,"2012-09-05"
1,122.99,"2012-09-05"
3,85.76,"2012-09-05"
3,76.35,"2012-09-05"
2,42.57,"2012-09-05"
2,41.25,"2012-09-05"
2,42.5,"2013-01-29"
1,137.84,"2012-09-05"
2,40.85,"2013-01-29"
1,89.98,"2013-01-29"
1,110,"2011-12-13"
3,67.99,"2013-01-29"
2,47.92,"2012-04-17"
2,42.1,"2013-01-29"
2,41.23,"2012-04-17"
2,46.94,"2012-04-17"
1,111.1,"2012-04-17"
1,93.95,"2013-01-29"
1,70,"2013-01-29"
2,46.98,"2012-04-17"
1,108.15,"2012-04-17"
3,70.05,"2012-04-17"
3,69.98,"2013-01-29"
3,70.09,"2012-04-17"
3,72.89,"2012-09-05"
3,75.61,"2011-12-14"
3,70,"2013-01-29"
1,134.98,"2012-09-05"
2,40.85,"2013-01-29"
1,122.99,"2012-09-05"
1,137.37,"2012-09-05"
2,41.84,"2012-09-05"
1,110,"2011-12-14"
2,44.6,"2012-04-18"
2,40.85,"2013-01-29"
2,41.23,"2012-04-18"
1,111.1,"2012-04-18"
1,108.15,"2012-04-18"
2,50.49,"2011-12-15"
1,87.7,"2013-01-29"
3,69.99,"2013-01-29"
3,78.59,"2012-09-05"
2,41.37,"2013-01-29"
3,70.05,"2012-04-18"
1,112.3,"2012-04-18"
3,68,"2013-01-29"
3,75.6,"2011-12-15"
3,70.09,"2012-04-18"
2,43,"2012-09-06"
2,45,"2012-09-06"
1,136.81,"2012-09-06"
2,44.48,"2012-09-06"
2,37,"2011-12-15"
3,78.59,"2012-09-06"
2,43,"2012-09-06"
1,129.6,"2012-09-06"
1,122.09,"2011-12-15"
1,110,"2011-12-15"
1,90,"2013-01-29"
2,43,"2013-01-29"
3,79.11,"2012-09-06"
3,72.88,"2012-09-06"
3,76.35,"2012-09-06"
2,44.05,"2012-04-19"
2,41.25,"2012-09-06"
1,137.84,"2012-09-06"
2,41.23,"2012-04-19"
2,39.31,"2012-09-06"
1,143.77,"2012-09-06"
1,108.15,"2012-04-19"
1,74.86,"2012-04-19"
3,72.88,"2012-09-06"
3,70.09,"2012-04-19"
3,68.9,"2012-04-19"
1,134.98,"2012-09-06"
2,40.92,"2012-09-06"
1,137.37,"2012-09-06"
3,75.6,"2011-12-16"
1,105.03,"2011-12-16"
1,104.95,"2011-12-16"
2,37,"2011-12-16"
1,105.03,"2011-12-17"
2,37,"2011-12-17"
2,40.84,"2013-01-30"
1,99.98,"2011-12-17"
2,49,"2011-12-17"
1,89.93,"2013-01-30"
2,44.6,"2012-04-20"
3,67.99,"2013-01-30"
1,90,"2011-12-17"
2,46.43,"2012-04-20"
3,64.54,"2013-01-30"
2,40.85,"2013-01-30"
1,89.95,"2013-01-30"
2,41.23,"2012-04-20"
1,108.31,"2012-04-20"
1,82.16,"2013-01-30"
3,85.76,"2012-09-06"
1,70,"2013-01-30"
2,46.43,"2012-04-20"
2,43,"2012-09-07"
3,64.53,"2013-01-30"
1,108.15,"2012-04-20"
1,136.81,"2012-09-07"
2,39.35,"2012-09-07"
3,69.98,"2013-01-30"
2,39.24,"2012-09-07"
2,43,"2012-09-07"
3,68.9,"2012-04-20"
2,40.84,"2013-01-30"
